,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Rk_passing,Nation_passing,Pos_passing,Squad_passing,Comp_passing,Age_passing,Born_passing,90s_passing,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches_passing,Rk_passtype,Nation_passtype,Pos_passtype,Squad_passtype,Comp_passtype,Age_passtype,Born_passtype,90s_passtype,Att_passtype,Live,Dead,FK_passtype,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp_passtype,Off,Blocks,Matches_passtype,Rk_gsc,Nation_gsc,Pos_gsc,Squad_gsc,Comp_gsc,Age_gsc,Born_gsc,90s_gsc,SCA,SCA90,PassLive,PassDead,TO,Sh_gsc,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches_gsc,Rk_defense,Nation_defense,Pos_defense,Squad_defense,Comp_defense,Age_defense,Born_defense,90s_defense,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_defense,Tkl%,Lost,Blocks_defense,Sh_defense,Pass,Int,Tkl+Int,Clr,Err,Matches_defense,Rk_possession,Nation_possession,Pos_possession,Squad_possession,Comp_possession,Age_possession,Born_possession,90s_possession,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC,1/3_possession,CPA,Mis,Dis,Rec,PrgR,Matches_possession,Rk_playingtime,Nation_playingtime,Pos_playingtime,Squad_playingtime,Comp_playingtime,Age_playingtime,Born_playingtime,MP,Min,Mn/MP,Min%,90s_playingtime,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,Matches_playingtime
21641,1437.0,Valentino Lazaro,at AUT,"DF,MF",Torino,it Serie A,27.0,1996.0,22.2,0.0,17.0,4.0,23.5,0.77,0.18,0.0,0.0,16.2,3.0,0.0,0.0,1.7,1.7,0.1,-1.7,-1.7,Matches,1437.0,at AUT,"DF,MF",Torino,it Serie A,27.0,1996.0,22.2,839.0,1106.0,75.9,13621.0,4761.0,425.0,467.0,91.0,323.0,426.0,75.8,63.0,143.0,44.1,4.0,2.9,2.9,1.1,34.0,64.0,32.0,16.0,94.0,Matches,1437.0,at AUT,"DF,MF",Torino,it Serie A,27.0,1996.0,22.2,1106.0,884.0,216.0,17.0,1.0,3.0,127.0,147.0,52.0,37.0,11.0,0.0,839.0,6.0,23.0,Matches,1437.0,at AUT,"DF,MF",Torino,it Serie A,27.0,1996.0,22.2,58.0,2.62,36.0,18.0,2.0,1.0,1.0,0.0,5.0,0.23,4.0,1.0,0.0,0.0,0.0,0.0,Matches,1437.0,at AUT,"DF,MF",Torino,it Serie A,27.0,1996.0,22.2,18.0,11.0,7.0,9.0,2.0,13.0,19.0,68.4,6.0,14.0,1.0,13.0,8.0,26.0,29.0,0.0,Matches,1437.0,at AUT,"DF,MF",Torino,it Serie A,27.0,1996.0,22.2,1268.0,39.0,250.0,552.0,487.0,33.0,1268.0,43.0,20.0,46.5,12.0,27.9,713.0,3505.0,1736.0,53.0,29.0,10.0,35.0,8.0,792.0,106.0,Matches,1785,at AUT,"DF,MF",Torino,it Serie A,27.0,1996.0,35,1994.0,57.0,58.3,22.2,21,84.0,12,14,16.0,2,1.37,19.0,22.0,-3.0,-0.14,-0.32,21.4,22.2,-0.8,-0.04,-0.1,Matches
21642,1484.0,Valentino Livramento,eng ENG,DF,Newcastle Utd,eng Premier League,20.0,2002.0,14.6,1.0,4.0,2.0,50.0,0.27,0.14,0.25,0.5,12.9,0.0,0.0,0.0,0.4,0.4,0.09,0.6,0.6,Matches,1484.0,eng ENG,DF,Newcastle Utd,eng Premier League,20.0,2002.0,14.6,689.0,802.0,85.9,10004.0,2947.0,421.0,457.0,92.1,223.0,257.0,86.8,27.0,53.0,50.9,0.0,0.8,0.8,-0.8,12.0,58.0,16.0,3.0,61.0,Matches,1484.0,eng ENG,DF,Newcastle Utd,eng Premier League,20.0,2002.0,14.6,802.0,697.0,105.0,4.0,0.0,1.0,26.0,101.0,0.0,0.0,0.0,0.0,689.0,0.0,12.0,Matches,1484.0,eng ENG,DF,Newcastle Utd,eng Premier League,20.0,2002.0,14.6,36.0,2.47,28.0,0.0,2.0,1.0,3.0,2.0,5.0,0.34,3.0,0.0,1.0,0.0,1.0,0.0,Matches,1484.0,eng ENG,DF,Newcastle Utd,eng Premier League,20.0,2002.0,14.6,23.0,13.0,15.0,6.0,2.0,10.0,21.0,47.6,11.0,16.0,7.0,9.0,25.0,48.0,41.0,1.0,Matches,1484.0,eng ENG,DF,Newcastle Utd,eng Premier League,20.0,2002.0,14.6,957.0,63.0,309.0,428.0,232.0,27.0,957.0,30.0,17.0,56.7,8.0,26.7,521.0,2952.0,1463.0,44.0,17.0,8.0,17.0,18.0,583.0,76.0,Matches,1843,eng ENG,DF,Newcastle Utd,eng Premier League,20.0,2002.0,26,1314.0,51.0,38.4,14.6,12,84.0,8,14,22.0,7,1.73,31.0,27.0,4.0,0.27,-0.54,29.7,28.5,1.3,0.09,-0.48,Matches
21643,213.0,Valentín Barco,ar ARG,"DF,FW",Brighton,eng Premier League,19.0,2004.0,3.4,0.0,4.0,2.0,50.0,1.17,0.59,0.0,0.0,24.2,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,Matches,213.0,ar ARG,"DF,FW",Brighton,eng Premier League,19.0,2004.0,3.4,179.0,233.0,76.8,2509.0,864.0,120.0,131.0,91.6,47.0,64.0,73.4,7.0,23.0,30.4,0.0,0.2,0.4,-0.2,4.0,10.0,3.0,0.0,14.0,Matches,213.0,ar ARG,"DF,FW",Brighton,eng Premier League,19.0,2004.0,3.4,233.0,204.0,28.0,5.0,2.0,1.0,30.0,15.0,8.0,3.0,2.0,2.0,179.0,1.0,5.0,Matches,213.0,ar ARG,"DF,FW",Brighton,eng Premier League,19.0,2004.0,3.4,8.0,2.35,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,213.0,ar ARG,"DF,FW",Brighton,eng Premier League,19.0,2004.0,3.4,11.0,5.0,4.0,5.0,2.0,6.0,8.0,75.0,2.0,3.0,0.0,3.0,4.0,15.0,3.0,1.0,Matches,213.0,ar ARG,"DF,FW",Brighton,eng Premier League,19.0,2004.0,3.4,274.0,7.0,73.0,102.0,100.0,5.0,274.0,11.0,5.0,45.5,4.0,36.4,181.0,697.0,367.0,8.0,4.0,0.0,5.0,4.0,188.0,20.0,Matches,268,ar ARG,"DF,FW",Brighton,eng Premier League,19.0,2004.0,6,307.0,51.0,9.0,3.4,3,87.0,2,3,16.0,4,0.5,1.0,9.0,-8.0,-2.35,-2.37,4.3,4.9,-0.7,-0.19,-0.25,Matches
21644,484.0,Valentín Castellanos,ar ARG,FW,Lazio,it Serie A,24.0,1998.0,18.7,4.0,54.0,19.0,35.2,2.89,1.02,0.07,0.21,13.3,1.0,0.0,0.0,7.3,7.3,0.14,-3.3,-3.3,Matches,484.0,ar ARG,FW,Lazio,it Serie A,24.0,1998.0,18.7,272.0,452.0,60.2,3651.0,962.0,162.0,237.0,68.4,74.0,124.0,59.7,16.0,25.0,64.0,3.0,1.7,1.1,1.3,19.0,27.0,15.0,1.0,47.0,Matches,484.0,ar ARG,FW,Lazio,it Serie A,24.0,1998.0,18.7,452.0,417.0,33.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,272.0,2.0,13.0,Matches,484.0,ar ARG,FW,Lazio,it Serie A,24.0,1998.0,18.7,48.0,2.57,37.0,0.0,2.0,4.0,5.0,0.0,11.0,0.59,8.0,0.0,1.0,2.0,0.0,0.0,Matches,484.0,ar ARG,FW,Lazio,it Serie A,24.0,1998.0,18.7,22.0,10.0,1.0,12.0,9.0,6.0,20.0,30.0,14.0,22.0,2.0,20.0,2.0,24.0,18.0,0.0,Matches,484.0,ar ARG,FW,Lazio,it Serie A,24.0,1998.0,18.7,679.0,16.0,47.0,325.0,316.0,106.0,679.0,38.0,11.0,28.9,25.0,65.8,305.0,1337.0,466.0,15.0,13.0,7.0,54.0,22.0,490.0,132.0,Matches,602,ar ARG,FW,Lazio,it Serie A,24.0,1998.0,35,1682.0,48.0,49.2,18.7,16,76.0,5,19,24.0,2,1.6,25.0,15.0,10.0,0.54,0.54,22.7,18.0,4.8,0.25,0.27,Matches
21645,867.0,Valery Fernández,es ESP,"MF,FW",Girona,es La Liga,23.0,1999.0,5.6,2.0,5.0,2.0,40.0,0.89,0.36,0.4,1.0,18.9,0.0,0.0,0.0,0.7,0.7,0.14,1.3,1.3,Matches,867.0,es ESP,"MF,FW",Girona,es La Liga,23.0,1999.0,5.6,188.0,221.0,85.1,2441.0,411.0,125.0,132.0,94.7,54.0,68.0,79.4,3.0,6.0,50.0,0.0,0.8,0.5,-0.8,5.0,4.0,9.0,3.0,12.0,Matches,867.0,es ESP,"MF,FW",Girona,es La Liga,23.0,1999.0,5.6,221.0,211.0,10.0,0.0,1.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,188.0,0.0,4.0,Matches,867.0,es ESP,"MF,FW",Girona,es La Liga,23.0,1999.0,5.6,14.0,2.49,10.0,1.0,2.0,0.0,1.0,0.0,3.0,0.53,1.0,0.0,1.0,0.0,1.0,0.0,Matches,867.0,es ESP,"MF,FW",Girona,es La Liga,23.0,1999.0,5.6,11.0,9.0,4.0,7.0,0.0,6.0,8.0,75.0,2.0,6.0,1.0,5.0,1.0,12.0,4.0,0.0,Matches,867.0,es ESP,"MF,FW",Girona,es La Liga,23.0,1999.0,5.6,285.0,12.0,60.0,108.0,120.0,23.0,285.0,19.0,7.0,36.8,6.0,31.6,182.0,1299.0,590.0,20.0,10.0,7.0,15.0,8.0,204.0,54.0,Matches,1077,es ESP,"MF,FW",Girona,es La Liga,23.0,1999.0,27,506.0,19.0,14.8,5.6,2,62.0,0,25,15.0,10,2.0,11.0,10.0,1.0,0.18,-1.0,10.7,12.0,-1.3,-0.23,-0.78,Matches
21646,2673.0,Vanderson,br BRA,DF,Monaco,fr Ligue 1,22.0,2001.0,18.2,3.0,30.0,10.0,33.3,1.65,0.55,0.1,0.3,21.6,0.0,0.0,0.0,2.1,2.1,0.07,0.9,0.9,Matches,2673.0,br BRA,DF,Monaco,fr Ligue 1,22.0,2001.0,18.2,734.0,992.0,74.0,12230.0,4003.0,367.0,443.0,82.8,274.0,371.0,73.9,65.0,122.0,53.3,1.0,1.4,2.0,-0.4,19.0,47.0,24.0,3.0,71.0,Matches,2673.0,br BRA,DF,Monaco,fr Ligue 1,22.0,2001.0,18.2,992.0,841.0,149.0,15.0,2.0,7.0,48.0,132.0,2.0,0.0,1.0,0.0,734.0,2.0,25.0,Matches,2673.0,br BRA,DF,Monaco,fr Ligue 1,22.0,2001.0,18.2,42.0,2.3,32.0,3.0,2.0,4.0,0.0,1.0,4.0,0.22,3.0,0.0,0.0,1.0,0.0,0.0,Matches,2673.0,br BRA,DF,Monaco,fr Ligue 1,22.0,2001.0,18.2,60.0,41.0,20.0,30.0,10.0,32.0,70.0,45.7,38.0,29.0,2.0,27.0,35.0,95.0,37.0,1.0,Matches,2673.0,br BRA,DF,Monaco,fr Ligue 1,22.0,2001.0,18.2,1247.0,56.0,253.0,614.0,397.0,42.0,1247.0,38.0,17.0,44.7,21.0,55.3,811.0,4463.0,1728.0,26.0,32.0,6.0,26.0,13.0,709.0,129.0,Matches,3298,br BRA,DF,Monaco,fr Ligue 1,22.0,2001.0,20,1641.0,82.0,53.6,18.2,20,82.0,11,0,,5,2.0,39.0,25.0,14.0,0.77,0.01,29.3,22.8,6.5,0.35,0.04,Matches
21647,1749.0,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,26.0,1997.0,36.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,1749.0,rs SRB,GK,Torino,it Serie A,26.0,1997.0,36.0,984.0,1536.0,64.1,30924.0,23394.0,132.0,133.0,99.2,485.0,489.0,99.2,367.0,904.0,40.6,0.0,0.0,0.1,0.0,0.0,45.0,0.0,0.0,0.0,Matches,1749.0,rs SRB,GK,Torino,it Serie A,26.0,1997.0,36.0,1536.0,1207.0,320.0,81.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,9.0,0.0,Matches,1749.0,rs SRB,GK,Torino,it Serie A,26.0,1997.0,36.0,5.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,Matches,1749.0,rs SRB,GK,Torino,it Serie A,26.0,1997.0,36.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,4.0,Matches,1749.0,rs SRB,GK,Torino,it Serie A,26.0,1997.0,36.0,1620.0,1290.0,1610.0,11.0,0.0,0.0,1620.0,1.0,0.0,0.0,1.0,100.0,1003.0,5562.0,3199.0,0.0,0.0,0.0,0.0,0.0,859.0,0.0,Matches,2159,rs SRB,GK,Torino,it Serie A,26.0,1997.0,36,3240.0,90.0,94.7,36.0,36,90.0,36,0,,1,1.47,36.0,31.0,5.0,0.14,2.64,36.2,33.3,2.9,0.08,1.4,Matches
21648,1840.0,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,29.0,1994.0,25.9,7.0,62.0,21.0,33.9,2.4,0.81,0.1,0.29,14.1,0.0,1.0,3.0,10.4,8.0,0.13,-3.4,-2.0,Matches,1840.0,xk KVX,FW,Mallorca,es La Liga,29.0,1994.0,25.9,411.0,660.0,62.3,6079.0,999.0,225.0,338.0,66.6,130.0,196.0,66.3,26.0,41.0,63.4,2.0,2.6,1.8,-0.6,34.0,42.0,13.0,2.0,40.0,Matches,1840.0,xk KVX,FW,Mallorca,es La Liga,29.0,1994.0,25.9,660.0,642.0,8.0,1.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,411.0,10.0,24.0,Matches,1840.0,xk KVX,FW,Mallorca,es La Liga,29.0,1994.0,25.9,52.0,2.01,43.0,0.0,2.0,6.0,1.0,0.0,3.0,0.12,2.0,0.0,0.0,1.0,0.0,0.0,Matches,1840.0,xk KVX,FW,Mallorca,es La Liga,29.0,1994.0,25.9,11.0,6.0,4.0,3.0,4.0,2.0,14.0,14.3,12.0,11.0,4.0,7.0,6.0,17.0,26.0,0.0,Matches,1840.0,xk KVX,FW,Mallorca,es La Liga,29.0,1994.0,25.9,953.0,28.0,70.0,486.0,405.0,116.0,950.0,27.0,13.0,48.1,14.0,51.9,490.0,2153.0,617.0,20.0,16.0,8.0,82.0,34.0,748.0,134.0,Matches,2273,xk KVX,FW,Mallorca,es La Liga,29.0,1994.0,29,2327.0,80.0,68.0,25.9,25,88.0,19,4,31.0,0,1.0,23.0,32.0,-9.0,-0.35,-0.18,28.1,31.3,-3.2,-0.12,-0.18,Matches
21649,,Velizar-Ilia Svetozarov Iliev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3127,bg BUL,GK,Cagliari,it Serie A,18.0,2005.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
21650,,Vicent Abril Sanz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,es ESP,GK,Valencia,es La Liga,18.0,2005.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
21651,1040.0,Vicente Guaita,es ESP,GK,Celta Vigo,es La Liga,36.0,1987.0,26.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,1040.0,es ESP,GK,Celta Vigo,es La Liga,36.0,1987.0,26.7,555.0,804.0,69.0,16190.0,12066.0,104.0,105.0,99.0,257.0,260.0,98.8,194.0,437.0,44.4,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,Matches,1040.0,es ESP,GK,Celta Vigo,es La Liga,36.0,1987.0,26.7,804.0,524.0,278.0,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,2.0,0.0,Matches,1040.0,es ESP,GK,Celta Vigo,es La Liga,36.0,1987.0,26.7,7.0,0.26,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,1040.0,es ESP,GK,Celta Vigo,es La Liga,36.0,1987.0,26.7,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,Matches,1040.0,es ESP,GK,Celta Vigo,es La Liga,36.0,1987.0,26.7,874.0,776.0,873.0,1.0,0.0,0.0,874.0,0.0,0.0,,0.0,,445.0,2241.0,1346.0,0.0,0.0,0.0,2.0,0.0,331.0,0.0,Matches,1303,es ESP,GK,Celta Vigo,es La Liga,36.0,1987.0,27,2403.0,89.0,70.3,26.7,26,90.0,26,1,63.0,6,1.15,32.0,39.0,-7.0,-0.26,0.09,35.4,39.0,-3.6,-0.13,-0.12,Matches
21652,294.0,Victor Bernth Kristiansen,dk DEN,DF,Bologna,it Serie A,20.0,2002.0,25.6,0.0,6.0,2.0,33.3,0.23,0.08,0.0,0.0,18.8,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3,Matches,294.0,dk DEN,DF,Bologna,it Serie A,20.0,2002.0,25.6,1422.0,1688.0,84.2,21913.0,8191.0,776.0,838.0,92.6,548.0,643.0,85.2,60.0,130.0,46.2,3.0,2.4,1.3,0.6,23.0,111.0,22.0,7.0,123.0,Matches,294.0,dk DEN,DF,Bologna,it Serie A,20.0,2002.0,25.6,1688.0,1452.0,231.0,24.0,0.0,4.0,35.0,207.0,0.0,0.0,0.0,0.0,1422.0,5.0,22.0,Matches,294.0,dk DEN,DF,Bologna,it Serie A,20.0,2002.0,25.6,43.0,1.68,37.0,1.0,2.0,2.0,1.0,0.0,7.0,0.27,5.0,0.0,0.0,1.0,1.0,0.0,Matches,294.0,dk DEN,DF,Bologna,it Serie A,20.0,2002.0,25.6,52.0,34.0,23.0,22.0,7.0,20.0,35.0,57.1,15.0,35.0,8.0,27.0,12.0,64.0,45.0,1.0,Matches,294.0,dk DEN,DF,Bologna,it Serie A,20.0,2002.0,25.6,1890.0,89.0,667.0,918.0,320.0,13.0,1890.0,23.0,11.0,47.8,8.0,34.8,1125.0,5209.0,2280.0,23.0,15.0,2.0,14.0,7.0,1274.0,74.0,Matches,371,dk DEN,DF,Bologna,it Serie A,20.0,2002.0,32,2307.0,72.0,67.5,25.6,26,84.0,16,6,23.0,3,1.88,35.0,20.0,15.0,0.59,0.02,32.9,26.4,6.5,0.25,-0.1,Matches
21653,338.0,Victor Boniface,ng NGA,FW,Leverkusen,de Bundesliga,22.0,2000.0,17.2,14.0,76.0,30.0,39.5,4.42,1.75,0.13,0.33,16.0,0.0,4.0,4.0,15.4,12.3,0.16,-1.4,-2.3,Matches,338.0,ng NGA,FW,Leverkusen,de Bundesliga,22.0,2000.0,17.2,278.0,385.0,72.2,3892.0,732.0,162.0,209.0,77.5,87.0,103.0,84.5,13.0,24.0,54.2,8.0,3.7,3.3,4.3,22.0,13.0,13.0,0.0,34.0,Matches,338.0,ng NGA,FW,Leverkusen,de Bundesliga,22.0,2000.0,17.2,385.0,367.0,15.0,1.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,278.0,3.0,17.0,Matches,338.0,ng NGA,FW,Leverkusen,de Bundesliga,22.0,2000.0,17.2,57.0,3.32,29.0,0.0,21.0,3.0,3.0,1.0,15.0,0.87,9.0,0.0,4.0,1.0,1.0,0.0,Matches,338.0,ng NGA,FW,Leverkusen,de Bundesliga,22.0,2000.0,17.2,6.0,4.0,0.0,1.0,5.0,1.0,4.0,25.0,3.0,6.0,1.0,5.0,0.0,6.0,13.0,0.0,Matches,338.0,ng NGA,FW,Leverkusen,de Bundesliga,22.0,2000.0,17.2,646.0,14.0,26.0,236.0,392.0,137.0,642.0,93.0,46.0,49.5,42.0,45.2,389.0,2221.0,1110.0,50.0,31.0,28.0,58.0,30.0,528.0,158.0,Matches,423,ng NGA,FW,Leverkusen,de Bundesliga,22.0,2000.0,23,1546.0,67.0,50.5,17.2,18,80.0,4,5,21.0,0,2.57,52.0,13.0,39.0,2.27,0.72,37.1,16.9,20.1,1.17,-0.23,Matches
21654,,Victor Ehuwa Eletu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,ng NGA,MF,Milan,it Serie A,18.0,2005.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
21655,1476.0,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,29.0,1994.0,14.8,1.0,6.0,4.0,66.7,0.41,0.27,0.17,0.25,10.4,0.0,0.0,0.0,0.8,0.8,0.13,0.2,0.2,Matches,1476.0,se SWE,DF,Manchester Utd,eng Premier League,29.0,1994.0,14.8,826.0,927.0,89.1,13195.0,3696.0,398.0,435.0,91.5,355.0,385.0,92.2,48.0,70.0,68.6,1.0,0.3,0.4,0.7,8.0,62.0,3.0,0.0,40.0,Matches,1476.0,se SWE,DF,Manchester Utd,eng Premier League,29.0,1994.0,14.8,927.0,854.0,73.0,8.0,2.0,5.0,1.0,50.0,0.0,0.0,0.0,0.0,826.0,0.0,7.0,Matches,1476.0,se SWE,DF,Manchester Utd,eng Premier League,29.0,1994.0,14.8,19.0,1.29,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,Matches,1476.0,se SWE,DF,Manchester Utd,eng Premier League,29.0,1994.0,14.8,15.0,10.0,8.0,7.0,0.0,5.0,13.0,38.5,8.0,18.0,9.0,9.0,12.0,27.0,40.0,1.0,Matches,1476.0,se SWE,DF,Manchester Utd,eng Premier League,29.0,1994.0,14.8,1037.0,102.0,466.0,463.0,114.0,15.0,1037.0,1.0,1.0,100.0,0.0,0.0,620.0,3077.0,1621.0,17.0,14.0,0.0,5.0,3.0,706.0,17.0,Matches,1835,se SWE,DF,Manchester Utd,eng Premier League,29.0,1994.0,19,1328.0,70.0,38.8,14.8,14,82.0,7,5,37.0,2,1.95,18.0,16.0,2.0,0.14,0.26,24.7,26.0,-1.3,-0.09,0.39,Matches
21656,1995.0,Victor Osimhen,ng NGA,FW,Napoli,it Serie A,24.0,1998.0,22.0,15.0,85.0,36.0,42.4,3.86,1.63,0.14,0.33,13.4,0.0,3.0,5.0,15.4,11.4,0.13,-0.4,0.6,Matches,1995.0,ng NGA,FW,Napoli,it Serie A,24.0,1998.0,22.0,194.0,290.0,66.9,2461.0,399.0,120.0,158.0,75.9,52.0,72.0,72.2,4.0,13.0,30.8,3.0,3.1,0.9,-0.1,23.0,12.0,6.0,0.0,23.0,Matches,1995.0,ng NGA,FW,Napoli,it Serie A,24.0,1998.0,22.0,290.0,269.0,17.0,0.0,1.0,1.0,14.0,3.0,0.0,0.0,0.0,0.0,194.0,4.0,15.0,Matches,1995.0,ng NGA,FW,Napoli,it Serie A,24.0,1998.0,22.0,54.0,2.45,29.0,0.0,4.0,14.0,7.0,0.0,8.0,0.36,5.0,0.0,1.0,1.0,1.0,0.0,Matches,1995.0,ng NGA,FW,Napoli,it Serie A,24.0,1998.0,22.0,9.0,5.0,0.0,4.0,5.0,2.0,4.0,50.0,2.0,5.0,1.0,4.0,2.0,11.0,18.0,0.0,Matches,1995.0,ng NGA,FW,Napoli,it Serie A,24.0,1998.0,22.0,549.0,20.0,30.0,186.0,340.0,152.0,544.0,40.0,16.0,40.0,19.0,47.5,314.0,1769.0,761.0,34.0,24.0,15.0,64.0,28.0,411.0,142.0,Matches,2464,ng NGA,FW,Napoli,it Serie A,24.0,1998.0,25,1982.0,79.0,58.0,22.0,22,86.0,13,3,33.0,1,1.4,36.0,28.0,8.0,0.36,0.43,38.0,23.0,15.0,0.68,0.18,Matches
21657,2034.0,Victor Parada,es ESP,"FW,MF",Alavés,es La Liga,21.0,2002.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Matches,2034.0,es ESP,"FW,MF",Alavés,es La Liga,21.0,2002.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2034.0,es ESP,"FW,MF",Alavés,es La Liga,21.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2034.0,es ESP,"FW,MF",Alavés,es La Liga,21.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2034.0,es ESP,"FW,MF",Alavés,es La Liga,21.0,2002.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,2034.0,es ESP,"FW,MF",Alavés,es La Liga,21.0,2002.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Matches,2512,es ESP,"FW,MF",Alavés,es La Liga,21.0,2002.0,2,3.0,2.0,0.1,0.0,0,,0,2,2.0,8,3.0,0.0,0.0,0.0,0.0,0.26,0.0,0.1,-0.1,-3.6,-3.64,Matches
21658,,Victor Wehbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3390,br BRA,GK,Cádiz,es La Liga,20.0,2002.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
